Anr;EAN;Lief;Artikel;Land;IK;V1;V2;MWSt;VK1;eVK;Staffel1;EK-Staffel1;Staffel2;EK-Staffel2;Grundpreis-Einheit;Grundpreis-Faktor
457920;8029774001503;TRB;Eier-Fettuccine semola;I;C%;8;250g;1;2,37;3,59;;;;;100g;0,4
457940;8029774001091;TRB;Fusilli Dinkel;I;C%;8;500g;1;2,47;3,79;;;;;1kg;2
457960;8029774001138;TRB;Maccheroni Dinkel;I;C%;8;500g;1;2,47;3,79;;;;;1kg;2
457980;8029774000971;TRB;Lumaconi semola;I;C%;8;500g;1;2,37;3,59;;;;;1kg;2
458122;4250085779018;GRN;green Spaghetti, hell;I;C%;24;500g;1;0,79;1,19;;;;;1kg;2
458142;4250085779117;GRN;green Spiralen, hell;I;C%;24;500g;1;0,79;1,19;;;;;1kg;2
458162;4250085779315;GRN;green Penne, hell;I;C%;24;500g;1;0,79;1,19;;;;;1kg;2
458182;4250085779025;GRN;green Vollkorn Spaghetti;I;C%;24;500g;1;0,79;1,19;;;;;1kg;2
458206;4250085779124;GRN;green Vollkorn Spiralen;I;C%;24;500g;1;0,79;1,19;;;;;1kg;2
458226;4250085779322;GRN;green Vollkorn Penne;I;C%;24;500g;1;0,79;1,19;;;;;1kg;2
458271;4250085779414;GRN;green Farfalle, hell;I;C%;24;500g;1;0,94;1,39;;;;;1kg;2
458400;8032804434134;FEL;4-Korn Spaghetti;I;C%;12;500g;1;2,43;3,89;;;;;1kg;2
458410;8032804430464;FEL;Buchweizen Spaghetti;I;C%;12;250g;1;1,79;2,79;;;;;100g;0,4
458420;8032804436121;FEL;Reis Spaghetti (100% VK-Reis);I;C%;12;250g;1;1,66;2,69;;;;;1kg;4
466831;4024297290117;NAT;Apfelringe;I;EG;5;100g;1;2,12;3,49;;;;;;1
466851;4024297290216;NAT;Aprikosen süß, ganz;TR;EG;7;250g;1;3,46;5,49;;;;;100g;0,4
466871;4024297290230;NAT;Aprikosen süß;TR;EG;5;500g;1;6,35;9,99;;;;;1kg;2
467116;4024297290810;NAT;Feigen Lerida;TR;EG;7;250g;1;3,31;5,29;;;;;100g;0,4
467136;4024297290834;NAT;Feigen Lerida;TR;EG;5;500g;1;6;9,59;;;;;1kg;2
467230;4024297291312;NAT;Pflaumen ohne Stein;USA;EG;7;250g;1;3,85;6,19;;;;;100g;0,4
467250;4024297291510;NAT;Rosinen;RA;EG;7;250g;1;2,26;3,59;;;;;100g;0,4
467270;4024297291534;NAT;Rosinen;RA;EG;5;500g;1;4,09;6,49;;;;;1kg;2
467290;4024297291619;NAT;Sultaninen;TR;EG;7;250g;1;1,73;2,69;;;;;100g;0,4
467309;4024297291633;NAT;Sultaninen;TR;EG;5;500g;1;3,05;4,89;;;;;1kg;2
467314;4024297291657;NAT;Sultaninen;TR;EG;6;1kg;1;5,33;8,49;;;;;;1
467354;4024297003557;NAT;Cranberries;CDN;C%;8;100g;1;2,54;4,19;;;;;;1
467507;7610115650996;apf;Bergfeigen Lerida getrocknet;TR;EG;6;kg;1;10,95;;;;;;;1
468268;4024297282754;NAT;Datteln Deglet Nour Demeter;TN;DD;7;200g;1;2,19;3,49;;;;;100g;0,5
469025;;DAV;VB Aprikosen, süß, ganz;TR;EG;11;kg;1;13,63;;;;;;;1
469748;;BII;Sultaninen lose;CY;EG;5;kg;1;4,38;;;;;;;1
469805;4260020150017;KIP;Ananas getrocknet;EAT;EG;6;100g;1;2,35;3,79;;;;;;1
469825;4260020150024;KIP;Baby-Bananen getrocknet;EAT;EG;6;100g;1;2,35;3,79;;;;;;1
469845;4260020150031;KIP;Papaya;EAT;EG;6;100g;1;2,35;3,79;;;;;;1
469855;4260020150055;KIP;Mango;BF;EG;6;100g;1;2,35;3,79;;;;;;1
473082;8712423016859;TFO;Gemüse Chips;NL;C%;12;75g;1;1,8;2,89;;;;;100g;1,333
473193;7640104956273;HOL;Rindfleisch;CZ;DD;6;125g;1;1,13;1,69;;;;;100g;0,8
473196;4016249006792;ALO;Amaranth-Honig-Poppies;D;C%;6;300g;1;2,58;3,99;;;;;1kg;3,333
473205;4016249512842;ALO;Hirse-Honig-Poppies;D;C%;6;200g;1;2,57;3,99;;;;;100g;0,5
473230;4016249006785;ALO;Dinkel-Honig-Poppies;D;C%;6;300g;1;2,58;3,99;;;;;1kg;3,333
473395;4019339472552;DAV;VB Feine Sojaschnetzel;F;EG;10;kg;1;6,5;;;;;;;1
473418;4016249009083;ALO;Quinoa-Honig-Poppies;D;C%;6;200g;1;2,91;4,49;;;;;100g;0,5
473522;7640104956211;HOL;Apfel pur;SK;DD;6;125g;1;0,67;0,99;;;;;100g;0,8
473532;7640104957454;HOL;Apfel & Banane;SK;DD;6;125g;1;0,67;0,99;;;;;100g;0,8
473542;7640104956235;HOL;Birne pur;SK;DD;6;125g;1;0,67;0,99;;;;;100g;0,8
473552;7640161870796;HOL;Banane Grieß;D;C%;6;250g;1;2,29;3,49;;;;;100g;0,4
475716;4005561121399;BOL;Weizen gepoppt;D;C%;10;200g;1;1,54;2,49;;;;;100g;0,5
475785;4019339638002;DAV;Chia-Cup Mango Kokos;D;C%;12;42g;1;1,21;1,99;;;;;100g;2,38
475795;4019339638019;DAV;Chia-Cup Kokosnuss;D;C%;12;40g;1;1,21;1,99;;;;;100g;2,5
475805;4019339638026;DAV;Chia-Cup Schokolade;D;C%;12;50g;1;1,21;1,99;;;;;100g;2
475815;4019339638033;DAV;Chia-Cup Himbeere;D;C%;12;42g;1;0,85;1,39;;;;;100g;2,38
475877;4019339291016;DAV;Cornflakes, natural;D;C%;6;250g;1;1,29;2,29;;;;;100g;0,4
475931;4019339291009;DAV;Vollkorn Flakes;D;C%;6;250g;1;1,51;2,69;;;;;100g;0,4
475969;4019339280645;DAV;VB Basis-Müsli;D;C%;20;kg;1;2,44;3,99;;;;;;1
476030;4019339291603;DAV;VB Cornflakes, natural, glf;D;C%;10;kg;1;3,69;6,19;;;;;;1
476083;;BOL;VB Langkorn-Reis,Indica natur;I;C%;25;kg;1;2,82;;;;;;;1
476821;;BOL;VB Kürbiskerne, dunkel;CZ;EG;25;kg;1;10,95;;;;;;;1
476888;4005561109281;BOL;Cornflakes;D;C%;10;250g;1;1,5;2,49;;;;;100g;0,4
476937;4005561109151;BOL;Kakao-Monde;D;C%;6;250g;1;1,86;2,99;;;;;100g;0,4
477103;4015637835006;BAK;Hafermüzli Hofmischung;D;DD;8;425g;1;2,2;3,49;;;;;1kg;2,353
477115;4015637823744;BAK;Cornflakes Demeter glutenfrei;D;DD;4;325g;1;1,9;2,99;;;;;1kg;3,077
477130;4015637824697;BAK;Kichererbsenmehl glutenfrei;D;EG;6;500g;1;2,15;3,49;;;;;1kg;2,857
477135;4015637824086;BAK;Cornflakes Demeter glutenfrei;D;DD;4;325g;1;1,9;2,99;;;;;1kg;3,077
477143;4015637835013;BAK;Hafermüzli Früchtetraum;D;DD;8;425g;1;2,24;3,39;;;;;1kg;2,353
477183;4015637835020;BAK;Hafermüzli Schokoknusper;D;DD;8;425g;1;2,16;3,49;;;;;1kg;2,353
477212;4015637822211;BAK;Dinkelmüzli Knusperzart;D;DD;8;425g;1;2,16;3,49;;;;;1kg;2,353
477247;4015637822228;BAK;Dinkelmüzli Früchtezart;D;DD;8;425g;1;2,54;3,99;;;;;1kg;2,353
477267;4015637822815;BAK;Hafermüzli Nussgenuss;D;DD;8;425g;1;2,6;3,99;;;;;1kg;2,353
477287;4015637822808;BAK;Hafermüzli Cranberry;D;DD;8;425g;1;2,59;3,99;;;;;1kg;2,353
477300;4015637824284;BAK;Hafermüsli mit Beeren glutenfr;D;C%;6;425g;1;2,54;3,99;;;;;1kg;2,353
477360;4015637824413;BAK;Hafermüsli Schoko glutenfrei;D;C%;6;425g;1;2,53;3,99;;;;;1kg;2,353
477370;4015637824420;BAK;Haferpops m. Honig glutenfrei;D;C%;6;150g;1;1,9;2,99;;;;;100g;0,667
477420;4015637825434;BAK;Hot Hafer Sport, Proteinreich;D;C%;6;400g;1;3,15;4,99;;;;;1kg;2,5
477430;4015637825427;BAK;Hot Hafer Basis glutenfrei;D;DD;6;400g;1;1,53;2,49;;;;;1kg;2,5
477440;4015637825410;BAK;Hot Hafer Beere glutenfrei;D;DD;6;400g;1;2,46;3,99;;;;;1kg;2,5
477589;4000430003752;WER;4-Korn-Vollkorn-Mandel-Crunchy;D;C%;6;250g;1;2,55;3,99;;;;;100g;0,4
477643;4000430003745;WER;Amaranth-Vk-Pops ungesüßt, glf;D;IA;10;125g;1;2,24;3,49;;;;;100g;0,8
477841;4021234103301;BHO;Krunchy Basis;D;C%;6;375g;1;1,34;2,29;;;;;1kg;2,667
477881;4021234103318;BHO;Feines Müsli Quinoa Original;D;C%;6;500g;1;1,87;2,99;;;;;1kg;2
477905;4021234008002;BHO;Krunchy Erdbeer;D;C%;6;375g;1;2,2;3,49;;;;;1kg;2,667
477985;4021234102281;BHO;Krunchy Honig;D;C%;6;600g;1;3,22;4,99;;;;;1kg;1,667
478017;4021234101055;BHO;Krunchy Hafer Cluster;D;C%;6;600g;1;2,46;3,99;;;;;1kg;1,667
478022;4021234160007;BHO;Krunchy Schoko;D;C%;6;375g;1;1,87;2,99;;;;;1kg;2,667
478106;4021234260936;BHO;Krunchy Schoko;D;C%;6;750g;1;3,34;5,39;;;;;1kg;1,333
478125;4021234103530;BHO;Krunchy ´n´Flakes Schoko;D;C%;6;375g;1;2,46;3,99;;;;;1kg;2,666
478145;4021234103547;BHO;Krunchy ´n´Flakes Frucht;D;C%;6;375g;1;2,46;3,99;;;;;1kg;2,666
478200;4021234402336;BHO;Cornflakes;D;C%;10;375g;1;1,58;2,59;;;;;1kg;2,667
478240;4021234103608;BHO;Krunchy Riegel Cranberry-Erdbe;D;C%;30;30g;1;0,55;0,89;;;;;100g;3,333
478260;4021234103615;BHO;Krunchy Riegel Schoko;D;C%;30;30g;1;0,55;0,89;;;;;100g;3,333
478304;4021234101062;BHO;Krunchy Pur Dinkel;D;C%;6;375g;1;1,87;2,99;;;;;1kg;2,667
478324;4021234101079;BHO;Krunchy Pur Dinkel;D;C%;6;750g;1;3,34;5,39;;;;;1kg;1,333
478374;4021234102458;BHO;Knuspy Kids Kakao Reis Knusper;D;C%;6;250g;1;1,58;2,59;;;;;100g;0,4
478394;4021234102441;BHO;Krunchy Zartbitter-Nuss;D;C%;6;375g;1;2,2;3,49;;;;;1kg;2,667
478517;4021234102052;BHO;Krunchy Pur Hafer;D;C%;6;375g;1;1,87;2,99;;;;;1kg;2,667
478537;4021234102151;BHO;Krunchy Pur Hafer;D;C%;6;750g;1;3,34;5,39;;;;;1kg;1,333
478557;4021234101017;BHO;Krunchy Pur Waldbeere;D;C%;6;375g;1;2,2;3,49;;;;;1kg;2,667
478577;4021234101024;BHO;Krunchy Pur Amaranth;D;C%;6;375g;1;1,87;2,99;;;;;1kg;2,667
478597;4021234101031;BHO;Krunchy Pur Amaranth;D;C%;6;750g;1;3,34;5,39;;;;;1kg;1,333
478626;4021234102229;BHO;Krunchy Apfel Zimt;D;C%;6;600g;1;2,46;3,99;;;;;1kg;1,667
478646;4021234102199;BHO;Krunchy Pur Waldbeere;D;C%;6;750g;1;4,05;6,49;;;;;1kg;1,333
478666;4021234102236;BHO;Krunchy Klassik;D;C%;6;600g;1;2,46;3,99;;;;;1kg;1,667
478686;4021234102274;BHO;Krunchy Dinkel;D;C%;6;600g;1;2,46;3,99;;;;;1kg;1,667
478690;4021234102359;BHO;CornStars Mandel;D;C%;6;300g;1;2,46;3,99;;;;;100g;0,333
478700;4021234102366;BHO;CornStars Apfel-Zimt;D;C%;6;300g;1;2,46;3,99;;;;;100g;0,333
478710;4021234102373;BHO;CornStars Schoko;D;C%;6;250g;1;2,2;3,49;;;;;100g;0,4
478715;4021234970255;BHO;VB Bodendisplay CornStars & Co;D;C%;1;Display;1;140;;;;;;;1
478720;4021234102380;BHO;Cornflakes glutenfrei;D;C%;5;375g;1;1,87;2,99;;;;;100g;0,266
478810;4021234102465;BHO;Krunchy Zartbitter-Nuss;D;C%;6;750g;1;4,05;6,49;;;;;1kg;1,333
478820;4021234101208;BHO;Krunchy Amaranth Himbeere-Aron;D;C%;6;375g;1;2,46;3,99;;;;;1kg;2,666
478840;4021234101215;BHO;Krunchy Amaranth Dinkel-Nuss;D;C%;6;375g;1;2,46;3,99;;;;;1kg;2,666
478899;4005967513675;ROS;Dinkel-Guten-Morgen-Müsli;D;C%;6;500g;1;2,49;3,99;;;;;1kg;2
478936;4019339498101;DAV;Bunte Minestrone;D;C%;8;500g;1;1,84;2,99;;;;;1kg;2
479005;4005967511169;ROS;Basis Müsli mit Amaranth;D;C%;6;750g;1;1,87;2,99;;;;;1kg;1,333
479025;4005967511152;ROS;Basis Müsli mit Amaranth;D;C%;4;2kg;1;4,36;6,99;;;;;1kg;0,5
479129;4005967511565;ROS;Nuss-Müsli;D;C%;6;750g;1;4,36;6,99;;;;;1kg;1,333
479149;4005967510889;ROS;Porridge Früchte-Haferbrei;D;C%;6;500g;1;2,85;4,59;;;;;1kg;2
479159;4005967510896;ROS;Porridge Himbeer-Haferbrei;D;C%;6;500g;1;3,11;4,99;;;;;1kg;2
479169;4005967511657;ROS;Früchte-Müsli;D;C%;4;2kg;1;7,49;11,99;;;;;1kg;0,5
479189;4005967511664;ROS;Früchte-Müsli;D;C%;6;750g;1;2,85;4,59;;;;;1kg;1,333
479223;4005967511763;ROS;Beeren-Müsli;D;C%;6;750g;1;3,74;5,99;;;;;1kg;1,333
479263;4005967511862;ROS;Schoko-Müsli;D;C%;6;750g;1;3,11;4,99;;;;;1kg;1,333
479290;4005967001721;ROS;Müsliprobier-Sortiment;D;C%;4;750g;1;6,24;9,99;;;;;1kg;1,333
479392;4005967513071;ROS;Mandel-Himbeer-Müsli;D;C%;6;375g;1;2,85;4,59;;;;;1kg;2,667
479416;4005967513378;ROS;Waldbeeren-Früchte-Müsli;D;C%;6;375g;1;2,85;4,59;;;;;1kg;2,667
479520;4005967511619;ROS;Vegan Plus Müsli Nüsse & Kerne;D;C%;6;375g;1;2,49;3,99;;;;;1kg;2,667
479530;4005967511626;ROS;Vegan Plus Müsli Beeren&Frücht;D;C%;6;375g;1;2,49;3,99;;;;;1kg;2,667
479540;4005967511633;ROS;Vegan Plus Frühstücksbrei Chia;D;C%;6;500g;1;3,11;4,99;;;;;1kg;2
479570;4005967511718;ROS;Purzelbaum-Müsli;D;C%;6;375g;1;2,49;3,99;;;;;1kg;2,667
479580;4005967511701;ROS;Knusper-Frühstück Kakao;D;C%;6;325g;1;2,49;3,99;;;;;1kg;3,077
479660;4005967511558;ROS;Dinkelwaffeln Nougat;D;99;6;100g;1;1,24;1,99;;;;;;1
479743;4005967511688;ROS;Schoko küsst Waffel Zartbitter;D;99;6;125g;1;2,18;3,49;;;;;100g;0,8
479773;4005967511107;ROS;Dinkel-Flakes;D;C%;6;250g;1;1,87;2,99;;;;;100g;0,4
479783;4005967514481;ROS;Honig-Dinkel gepufft;D;C%;6;200g;1;1,86;2,99;;;;;100g;0,5
479793;4005967511695;ROS;Schoko küsst Waffel Vollmilch;D;99;6;125g;1;2,18;3,49;;;;;100g;0,8
479812;4005967513873;ROS;Dinkel-Schoko-Traum-Müsli;D;C%;6;375g;1;2,49;3,99;;;;;1kg;2,667
479832;4005967513774;ROS;Dinkel-Knusper-Freude-Müsli;D;C%;6;375g;1;2,49;3,99;;;;;1kg;2,667
479840;4005967000342;ROS;Vegan Plus Mango-Maca Frühstbr;D;C%;6;450g;1;3,11;4,99;;;;;1kg;2,222
479880;4005967000335;ROS;Vegan Plus Chia-Kakao-Crunch;D;C%;6;350g;1;3,11;4,99;;;;;1kg;2,857
480020;4022381373210;SPI;Hafer-Schoko-Müsli;D;DD;6;375g;1;2,48;3,99;;;;;1kg;2,667
480022;4022381017077;SPI;Reis-Kokos-Müsli glutenfrei;D;DD;6;375g;1;2,93;4,79;;;;;1kg;2,667
480024;4022381017114;SPI;Hirse-Apfel-Müslibrei;D;DD;6;375g;1;2,93;4,79;;;;;1kg;2,667
480026;4022381017091;SPI;Gerste-Mandel-Müslibrei;D;DD;6;500g;1;2,93;4,79;;;;;1kg;0,5
480028;4022381017152;SPI;Mais-Schoko-Knusper-Müsli glf;D;DD;6;250g;1;2,93;4,79;;;;;100g;0,4
480030;4022381017053;SPI;Dinkel-Früchte-Müsli;D;DD;6;500g;1;2,93;4,79;;;;;1kg;2
480032;4022381017138;SPI;Roggen-Urkorn-Birchermüsli;D;DD;6;500g;1;2,93;4,79;;;;;100g;0,2
480034;4022381017473;SPI;VB Bodendisplay Müsli Spielber;D;DD;1;Display;1;133;;;;;;;1
480050;4022381025164;SPI;Weihnachtsbackset für Kinder;D;DD;3;Dose;1;7,57;14,99;;;;;;1
480060;4022381355223;SPI;Cornflakes glutenfrei;D;DD;6;250g;1;1,82;2,99;;;;;100g;0,4
480080;4022381017176;SPI;Müsli-Woche;D;DD;4;510g;1;3,65;5,99;;;;;1kg;1,905
480208;4022381358224;SPI;Dinkelflakes, traditionell gew;D;DD;6;250g;1;1,84;2,99;;;;;100g;0,4
480212;4022381017039;SPI;Reisflakes ungesüsst glutenfre;I;DD;6;250g;1;2,48;3,99;;;;;100g;0,4
480302;4250085775102;GRN;green Schoko-Müsli;D;C%;6;500g;1;1,86;2,79;;;;;1kg;2
480337;4250085775041;GRN;green Honig-Crunchy;D;C%;6;500g;1;2,1;3,19;;;;;1kg;2
480431;4250085775065;GRN;green Basis-Müsli;D;C%;6;1kg;1;2,25;3,39;;;;;;1
480451;4250085775034;GRN;green Früchte-Amaranth-Müsli;D;C%;6;500g;1;2,24;3,39;;;;;1kg;2
480466;4250085775010;GRN;green Cornflakes;D;C%;14;375g;1;1,53;2,29;;;;;1kg;2,667
480471;4250085775096;GRN;green Trauben-Nuss-Müsli;D;C%;6;500g;1;2,61;3,99;;;;;1kg;2
480800;4005561002780;BOL;Mühlen Müsli;D;DB;6;500g;1;1,55;2,49;;;;;1kg;2
480840;4005561002803;BOL;Mühlen Müsli Frucht;D;DB;6;500g;1;2,36;3,79;;;;;1kg;2
480880;4005561002827;BOL;Mühlen Müsli Schokolade;D;DB;6;500g;1;2,16;3,49;;;;;1kg;2
480900;4005561002834;BOL;Mühlen Müsli Schokolade;D;DB;4;1,5kg;1;5,89;9,49;;;;;1kg;0,666
480910;;BOL;Mühlen Müsli Schokolade;D;DB;5;kg;1;3,82;6,19;;;;;;1
480920;4005561002841;BOL;Mühlen Müsli Zart & Fein;D;DB;6;500g;1;2,48;3,99;;;;;1kg;2
480940;4005561002858;BOL;Mein Joghurt-Zitrone;D;DB;6;425g;1;2,48;3,99;;;;;1kg;2,353
480950;;BOL;Mühlen Müsli Frucht;D;DB;5;kg;1;4,63;7,49;;;;;;1
480960;4005561002865;BOL;Mein Mandel-Nuss;D;DB;6;425g;1;2,48;3,99;;;;;1kg;2,353
480980;4005561002872;BOL;100% Hafer Crunchy;D;DB;6;400g;1;1,86;2,99;;;;;1kg;2,5
480990;;BOL;100% Hafer Crunchy;D;DB;5;kg;1;4,36;6,99;;;;;;1
481100;4005561002889;BOL;100% Schoko Crunchy;D;DB;6;400g;1;1,86;2,99;;;;;1kg;2,5
481110;4005561003671;BOL;Granola Apfel-Pflaume;D;DB;6;350g;1;2,79;4,49;;;;;1kg;2,857
481120;4005561003688;BOL;Granola Erdbeer-Himbeer;D;DB;6;350g;1;2,79;4,49;;;;;1kg;2,857
481130;;BOL;100% Schoko Crunchy;D;DB;5;kg;1;4,25;6,89;;;;;;1
481140;;BOL;Cornflakes;D;C%;2;kg;1;4,88;7,89;;;;;;1
486200;4016249140700;ALO;Hof Pastete Champignon;D;C%;12;125g;1;1,37;2,29;;;;;100g;0,8
486210;4016249140656;ALO;Hof Pastete Classico;D;C%;12;125g;1;1,37;2,29;;;;;100g;0,8
486220;4016249140663;ALO;Hof Pastete Grüner Pfeffer;D;C%;12;125g;1;1,37;2,29;;;;;100g;0,8
486230;4016249140670;ALO;Hof Pastete Kräuter;D;C%;12;125g;1;1,37;2,29;;;;;100g;0,8
486240;4016249140717;ALO;Hof Pastete Chili;D;C%;12;125g;1;1,37;2,29;;;;;100g;0,8
486250;4016249140687;ALO;Hof Pastete Tomate;D;C%;12;125g;1;1,37;2,29;;;;;100g;0,8
486260;4016249140694;ALO;Hof Pastete Ungarische Art;D;C%;12;125g;1;1,37;2,29;;;;;100g;0,8
486400;7640104952695;HOL;Hühnchenfleisch;SK;DD;6;125g;1;1,25;1,69;;;;;100g;0,8
486500;4016249150334;ALO;Auf's Brot Arrabbiata;D;C%;6;140g;1;1,45;2,19;;;;;100g;0,714
486510;4016249150358;ALO;Auf's Brot Mango Curry;D;C%;6;140g;1;1,45;2,19;;;;;100g;0,714
486520;4016249150365;ALO;Auf's Brot Paprika Chilli;D;C%;6;140g;1;1,45;2,19;;;;;100g;0,714
486530;4016249150341;ALO;Auf's Brot Erbse Masala;D;C%;6;140g;1;1,45;2,19;;;;;100g;0,714
486540;4016249150372;ALO;Auf's Brot Kirschtomate Basili;D;C%;6;140g;1;1,45;2,19;;;;;100g;0,714
486550;4016249150389;ALO;Auf's Brot Toskana;D;C%;6;140g;1;1,45;2,19;;;;;100g;0,714
489389;4019736002260;ZWE;Kleiner Streich Apfel-Zwiebel;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
489403;4019736000884;ZWE;Kleiner Streich Meerrettich;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
489443;4019736000846;ZWE;Kleiner Streich Paprika;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
489463;4019736002284;ZWE;Kleiner Streich Paprika-Pepero;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
489661;4019736001362;ZWE;Nuss Paprika Aufstrich;D;C%;6;200g;1;1,6;2,69;;;;;100g;0,5
489800;8713576001389;TER;Ef_Gnochetti Curcuma aus Reis glf;I;C%;8;250g;1;2,38;3,79;;;;;100g;0,4
489802;8713576001396;TER;Ef_Pennette Castagne glutenfrei;I;C%;8;250g;1;2,88;4,49;;;;;100g;0,4
489804;8713576001426;TER;Ef_Maccheroni di Lenticchie glf;I;C%;8;250g;1;2,81;4,49;;;;;100g;0,4
489850;8713576001327;TER;Ef_Fussili Avena - 100% Hafer;I;C%;8;250g;1;2,5;3,99;;;;;100g;0,4
489852;8713576001334;TER;Ef_Tagliolini Curcuma;I;C%;8;250g;1;2,25;3,59;;;;;100g;0,4
489855;8713576001365;TER;Ef_Tagliatella Tricolore;I;C%;8;250g;1;2,25;3,59;;;;;100g;0,4
489963;4019736001324;ZWE;Schnittlauch Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
489971;8711823193504;RIT;Double Choc Cookies, Haselnuss;NL;C%;9;175g;1;2,45;3,99;;;;;100g;0,571
489978;4019736002208;ZWE;Apfel Zwiebel Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
489983;4019736001300;ZWE;Paprika Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
489986;8711823193481;RIT;Schoko-Taler, Vollmilch;NL;C%;9;125g;1;1,82;2,99;;;;;100g;0,8
490002;4019736000785;ZWE;Bärlauch Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490017;4019736003991;ZWE;Rucola Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490022;4019736000723;ZWE;Meerrettich Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490032;4021234102205;BHO;Krunchy Erdbeer;D;C%;6;700g;1;4,05;6,49;;;;;1kg;1,429
490037;4019736000426;ZWE;Rucola Tomate Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490042;4019736000747;ZWE;4-Pfeffer Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490062;4019736001386;ZWE;Gurke-Dill Streich nach Tzatzi;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490077;4019736002222;ZWE;Paprika Peperoni Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490082;4019736001911;ZWE;Kräuter Tomate Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490106;4019736001959;ZWE;Curry Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490126;4019736002598;ZWE;Basilikum Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490220;4019736000235;ZWE;Natur Streich;D;C%;6;180g;1;1,42;2,49;;;;;100g;0,556
490249;4031192187114;ÖMS;Kokos-Röstzwiebel Aufstrich;D;C%;4;150g;1;3,09;4,99;;;;;100g;0,667
490260;4019736000211;ZWE;Kinder Streich mit Apfelsüße;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490280;4019736000259;ZWE;Shiitake Streich;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
490319;4019736000457;ZWE;Kleiner Streich Rucola-Tomate;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490324;4019736000822;ZWE;Kleiner Streich Schnittlauch;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490339;4019736000440;ZWE;Kleiner Streich Rucola;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490344;4019736002062;ZWE;Kleiner Streich Shiitake;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490364;4019736002048;ZWE;Kleiner Streich Kinder mit Apf;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490408;4019736002000;ZWE;Kleiner Streich Basilikum;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490428;4019736001485;ZWE;Kleiner Streich Curry;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490448;4019736001461;ZWE;Kleiner Streich Kräuter Tomate;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490468;4019736001447;ZWE;Kleiner Streich Gurke Dill;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490488;4019736001423;ZWE;Kleiner Streich 4-Pfeffer;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
490600;4019736004417;ZWE;VB Basilikum Kilo-Streich;D;C%;1;kg;1;8,64;;;;;;;1
490800;4019736005056;ZWE;Zwiebel Schmelz;D;C%;6;165g;1;1,77;2,99;;;;;100g;0,606
490820;4019736005070;ZWE;Mandel Schmelz;D;C%;6;165g;1;1,77;2,99;;;;;100g;0,606
490840;4019736005094;ZWE;Crunchy Schmelz;D;C%;6;165g;1;1,77;2,99;;;;;100g;0,606
497003;4016249280000;ALO;Frucht Pur Aprikose;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497023;4016249281601;ALO;Frucht Pur Erdbeere;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497043;4016249282806;ALO;Frucht Pur Heidelbeere;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497063;4016249282813;ALO;Frucht Pur Himbeere;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497073;4016249137533;ALO;Frucht Pur Wintermarille;D;C%;6;225g;1;1,83;2,99;;;;;100g;0,444
497107;4016249284800;ALO;Frucht Pur Mango;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497127;4016249286002;ALO;Frucht Pur Pflaume;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497147;4016249287207;ALO;Frucht Pur Schwarze Johannisbe;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497167;4016249287214;ALO;Frucht Pur Sauerkirsche;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497187;4016249003463;ALO;Frucht Pur Orange;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
497200;4016249139377;ALO;Frucht Pur Erdbeer-Rhabarber;D;C%;6;250g;1;1,83;2,99;;;;;100g;0,4
